person_id,image_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127
0.0,0.0,0.0023235157132148743,-0.6224949359893799,-0.8008568286895752,-0.20955832302570343,0.6417586207389832,0.6874618530273438,0.8579257726669312,-1.1034648418426514,0.32782870531082153,0.12829913198947906,0.1698887050151825,-0.22686767578125,-0.17757338285446167,-0.9396780729293823,0.29533565044403076,-1.1241909265518188,-1.3069565296173096,-1.6750915050506592,0.1030672937631607,-1.262866735458374,0.3180008828639984,-0.9746144413948059,-0.7744390368461609,0.9868702292442322,0.8654704689979553,0.6349440217018127,1.490783929824829,-1.3182708024978638,0.43257027864456177,-1.7057135105133057,1.1424297094345093,-0.020498555153608322,1.5575369596481323,-0.19472509622573853,-0.9259232878684998,0.37504926323890686,0.2224472165107727,-0.5506832003593445,0.7482700943946838,-0.973301887512207,1.4017887115478516,0.6894051432609558,0.06906096637248993,-0.3926602005958557,-1.3592418432235718,0.4263830780982971,-2.5599851608276367,0.5587319135665894,-0.3697117865085602,-0.7998716831207275,0.083893321454525,1.349269986152649,-0.16383641958236694,0.03491967171430588,1.2027511596679688,2.339956760406494,-0.08080874383449554,-2.028735637664795,0.06823708117008209,-1.0739179849624634,-0.3404853045940399,-0.25591760873794556,0.5354627370834351,0.2733890414237976,-1.047275185585022,1.591118335723877,-0.6946020722389221,-0.1692500114440918,-1.184668779373169,0.6975520849227905,0.49629858136177063,-0.7283401489257812,0.1650109440088272,-2.1605286598205566,0.7734388113021851,-0.546009361743927,-1.2153452634811401,0.7152571082115173,-1.8898167610168457,0.7554253339767456,-0.09064701944589615,1.2663205862045288,-0.6696584820747375,-0.07273349910974503,1.105193018913269,-0.0595807284116745,-1.7661669254302979,1.56523597240448,1.1333640813827515,-0.2413230538368225,0.14916911721229553,-1.1786267757415771,1.7435812950134277,1.408130407333374,0.8073471188545227,0.265312522649765,0.19537454843521118,-0.1762409806251526,-0.5615809559822083,0.22123530507087708,0.06784462183713913,-1.6660902500152588,1.180983543395996,0.8538485765457153,0.24430584907531738,-0.20850782096385956,0.9028593301773071,0.582724928855896,-0.11150669306516647,0.8080520033836365,-0.25588473677635193,0.1407025158405304,0.30538707971572876,-0.6121201515197754,-0.26686906814575195,0.13901475071907043,-1.0267515182495117,0.6667430996894836,0.7599768042564392,-0.8947628140449524,0.7041736841201782,-0.7425248622894287,2.3391973972320557,0.12353502213954926,0.6897087693214417,-0.2689215838909149,1.0819697380065918,1.8693820238113403
0.0,1.0,-0.20893487334251404,-1.1128358840942383,0.158898264169693,0.17749416828155518,0.7890774011611938,0.4318262040615082,0.7336511015892029,-1.5628726482391357,-0.4117271900177002,-0.1729767620563507,0.7687691450119019,-0.36581891775131226,-0.665969967842102,-0.7025115489959717,0.1409546434879303,-1.1029118299484253,-0.864355206489563,-0.9648151397705078,0.4419844150543213,-1.3888943195343018,0.5508958101272583,-1.8453285694122314,0.12729451060295105,0.16273346543312073,1.4271502494812012,0.8249900937080383,1.712233304977417,-0.032167382538318634,0.01886698231101036,-1.2166746854782104,1.5425273180007935,0.9625348448753357,1.3920260667800903,-0.17718307673931122,-1.8433290719985962,-0.20247429609298706,0.5952154397964478,-0.8896380662918091,-0.14900243282318115,-1.172451376914978,0.9259339570999146,-0.244915172457695,0.06884734332561493,-0.17068643867969513,-0.15454119443893433,0.5748802423477173,-2.2529094219207764,0.02019980177283287,0.007172353565692902,-0.39006707072257996,0.12182047218084335,0.18799464404582977,-0.5008506178855896,0.06475510448217392,1.0378779172897339,2.8237695693969727,0.25646108388900757,-1.468687891960144,-0.16686272621154785,-0.49754253029823303,-0.42459842562675476,-0.11532129347324371,1.9084935188293457,0.06400588154792786,-2.429978847503662,0.9166820645332336,-0.701927900314331,-0.7848379611968994,-0.9917607307434082,1.0619491338729858,0.23019659519195557,-0.9697463512420654,0.16663293540477753,-0.9241726994514465,0.3010716438293457,-0.5143076181411743,-1.1560046672821045,0.6250830292701721,-1.7937290668487549,1.2568296194076538,-0.09288813173770905,1.1988914012908936,-0.5184152722358704,-0.2417459338903427,1.1375383138656616,0.34652337431907654,-1.302247166633606,1.4602928161621094,1.755268931388855,-0.5325146913528442,-0.14186179637908936,-1.7492730617523193,1.7278112173080444,1.3373039960861206,1.1152788400650024,-0.09019555151462555,-0.3272869288921356,-0.22578774392604828,-0.39224544167518616,-0.40071144700050354,-0.20284169912338257,-1.7266477346420288,2.4126696586608887,-0.29820939898490906,1.037877082824707,-0.6971577405929565,0.6383808851242065,1.0895178318023682,-0.0716012567281723,0.5255931615829468,-1.0083866119384766,0.21223987638950348,-0.20614662766456604,-0.429124653339386,0.10557626187801361,0.20873388648033142,-0.09158293157815933,0.516721248626709,-0.4590089023113251,-1.1604958772659302,0.7857093811035156,-0.38846027851104736,2.698000192642212,0.8498501777648926,0.6074272990226746,-0.10532872378826141,0.27164167165756226,2.0663740634918213
0.0,2.0,0.3125377297401428,-1.1139365434646606,-0.257931649684906,0.06062193959951401,1.1919059753417969,0.30593612790107727,-0.33471208810806274,-0.6180733442306519,-0.02034725993871689,-0.13538914918899536,0.9124822616577148,-0.22688059508800507,-0.13232721388339996,-1.2801285982131958,-0.3122558295726776,-1.2758868932724,-0.8780124187469482,-0.8126208782196045,1.0027437210083008,-0.5690401196479797,0.699248194694519,-0.9896400570869446,0.2853665351867676,0.31119459867477417,1.209468126296997,0.39546334743499756,1.3771318197250366,-0.04520871490240097,0.2408212423324585,-1.9613322019577026,0.41292932629585266,1.1103830337524414,1.2610869407653809,-0.20912814140319824,-1.7255053520202637,0.3000108003616333,0.7371463179588318,-0.8675026893615723,-0.886516273021698,-1.2297638654708862,1.1459521055221558,0.24174144864082336,-0.40262290835380554,-0.057397279888391495,-1.3357115983963013,0.45687052607536316,-2.776916742324829,0.5163779258728027,0.20624396204948425,-0.38063061237335205,0.539306640625,0.9022846817970276,-0.3207879364490509,0.1849806308746338,1.5520318746566772,2.281383514404297,-0.239438995718956,-2.0243780612945557,-0.5354616641998291,-0.894699215888977,-0.13208067417144775,-0.20349140465259552,1.542523741722107,0.815503716468811,-1.8786312341690063,1.4342849254608154,-0.2940853536128998,-0.5144822001457214,-0.8024235367774963,0.723984956741333,-0.12002827227115631,-1.0976086854934692,-0.20781968533992767,-0.6788559556007385,0.8712646961212158,-0.30867868661880493,-1.4148415327072144,1.142844557762146,-2.0020337104797363,0.8618080019950867,-0.3347660303115845,1.5284208059310913,-0.8962966799736023,0.03246917575597763,1.4176057577133179,-0.15373311936855316,-1.8822835683822632,1.1086159944534302,1.3117752075195312,-0.5237569212913513,0.04872346669435501,-1.315908670425415,1.552986741065979,1.4870381355285645,1.330296516418457,-0.390902042388916,0.3265289068222046,-0.47436660528182983,-0.5057158470153809,-0.674366295337677,-0.03253214433789253,-1.6395373344421387,1.6951850652694702,-0.047067057341337204,0.5171514749526978,-0.04696518927812576,1.0982580184936523,0.7426596879959106,-0.03286834806203842,0.1257707178592682,-0.7479501962661743,0.2508273124694824,-0.16902008652687073,-0.3861631453037262,0.2810385227203369,0.6433000564575195,-0.6541802883148193,-0.25569698214530945,-0.0820695236325264,-0.7346348166465759,0.21145901083946228,-0.6363146305084229,1.8405686616897583,0.25284749269485474,1.152337908744812,-0.3293148875236511,0.4732276499271393,2.2469656467437744
0.0,3.0,-0.28431621193885803,-1.5281466245651245,-0.8614380955696106,0.4013965129852295,1.1488652229309082,0.3645513355731964,-0.7420123219490051,-0.8901216983795166,0.5208145380020142,0.3552204668521881,0.8338007926940918,-0.6757230758666992,-0.32508838176727295,-0.7271816730499268,0.10291688144207001,-0.7889023423194885,-1.8085006475448608,-1.568644642829895,-0.3795812129974365,-0.7225887179374695,0.44788405299186707,-0.9869742393493652,0.3470890522003174,0.7416501045227051,1.082249641418457,0.1455724984407425,2.1216845512390137,0.011849582195281982,-0.6556388735771179,-2.0524637699127197,1.2875508069992065,0.8547104597091675,2.0038416385650635,-0.1553465723991394,-2.3216824531555176,0.5483196973800659,0.8744248151779175,-2.410937547683716,-0.8387182950973511,-1.388715386390686,1.0187305212020874,-1.0759572982788086,-0.31672999262809753,-0.6581772565841675,-1.1712278127670288,0.12719863653182983,-1.6876741647720337,0.3751785159111023,-0.5471597909927368,-0.7104853391647339,0.39379727840423584,-0.28237825632095337,-1.1975728273391724,0.5903841257095337,1.8855634927749634,1.082645058631897,-0.3274865746498108,-1.0168203115463257,-0.4253838062286377,-1.329721212387085,-0.27909955382347107,-1.0411869287490845,1.769523024559021,0.3311580717563629,-1.349942922592163,1.0141801834106445,-0.8064417839050293,-0.04392852261662483,-1.3615736961364746,0.34126192331314087,-0.28926002979278564,-1.260381817817688,0.06875991821289062,-0.21472519636154175,-0.08001798391342163,0.07574987411499023,-0.4314104914665222,1.355562448501587,-0.8855752944946289,1.36960768699646,-1.39872145652771,1.2654286623001099,0.2091464251279831,0.7732364535331726,0.7667152285575867,-0.5264668464660645,-1.760168433189392,1.4167531728744507,2.0282962322235107,-1.1909394264221191,0.5646801590919495,-2.8039753437042236,1.5621775388717651,1.4723341464996338,1.4854487180709839,-0.3514556884765625,-0.6593301296234131,0.9540704488754272,-0.7745726704597473,-0.662376344203949,-0.169725239276886,-1.9448485374450684,1.4593164920806885,0.6230407953262329,0.2810561954975128,-0.5242834687232971,1.08310866355896,0.9811578989028931,-0.05008203536272049,0.7111436128616333,-0.7927548289299011,0.017470646649599075,0.5959808826446533,-0.8043853640556335,0.2737482190132141,0.5372347831726074,0.1948569118976593,-0.6013453006744385,-0.3587043583393097,-0.7859806418418884,0.02272254228591919,-0.27996593713760376,1.932856798171997,0.7710880637168884,1.327616810798645,-0.5524166226387024,0.6119288802146912,2.7561140060424805
0.0,4.0,0.1766132414340973,-0.8547515869140625,-0.6434442400932312,0.1511632204055786,0.25659865140914917,0.6344823837280273,0.4430481195449829,-0.8378662467002869,-0.49285179376602173,0.47412750124931335,0.7478097081184387,0.016424329951405525,-1.0517855882644653,-1.0793200731277466,-0.34762921929359436,-0.5646342635154724,-1.6693238019943237,-1.1349005699157715,0.4188489615917206,-0.9814490675926208,0.7798911333084106,-1.7147713899612427,0.13414591550827026,0.1034955084323883,1.4660658836364746,0.2233085036277771,1.59860360622406,-0.6858437061309814,0.14046069979667664,-1.1998509168624878,1.280096173286438,1.1432219743728638,1.3617945909500122,0.35312625765800476,-2.2390365600585938,-0.27015459537506104,-0.04342261329293251,-1.1024366617202759,-0.5231177806854248,-1.2112197875976562,1.284873604774475,0.043177586048841476,-0.02399742603302002,0.6940233707427979,-0.32916703820228577,0.5632784366607666,-2.222587823867798,0.8103904724121094,-0.5175581574440002,-0.6389104127883911,-0.41232550144195557,0.5864620804786682,-0.4120977818965912,1.5152208805084229,1.1567275524139404,1.9507215023040771,-0.7020139694213867,-1.439855694770813,-0.6610896587371826,-0.6865308880805969,-0.31748196482658386,-0.0443517342209816,1.0550446510314941,-0.08846846222877502,-1.261412501335144,0.9079105854034424,-1.2670751810073853,-0.2429172247648239,-1.6405080556869507,0.8604273796081543,-0.08235728740692139,-0.5476977825164795,-0.1682792603969574,-0.7115505337715149,0.5421760082244873,-0.8157480955123901,-0.9081593751907349,1.2537094354629517,-1.0389552116394043,1.4721336364746094,-0.01819831132888794,0.613793134689331,-0.5830283164978027,-0.6657493710517883,1.1327329874038696,-0.3114497661590576,-2.226585626602173,0.9294917583465576,1.669978141784668,-1.07024347782135,0.05053751915693283,-2.000774621963501,1.580152988433838,1.075878381729126,1.7470859289169312,-0.35174858570098877,-0.06056978553533554,-0.0795135647058487,-0.6871815919876099,-0.6455815434455872,-0.024806663393974304,-1.8119120597839355,1.3119255304336548,0.9136117100715637,0.3789333403110504,-0.21414072811603546,0.9620955586433411,0.6488149166107178,-0.7515386343002319,0.8349485397338867,-0.7486917972564697,0.29107511043548584,0.22611849009990692,-1.1028382778167725,-0.46858343482017517,0.42139682173728943,-0.9004945755004883,-0.14825439453125,-0.28132858872413635,-1.3261775970458984,0.7866940498352051,-0.4098219573497772,2.4394445419311523,1.0221744775772095,0.9354759454727173,-0.6380550861358643,0.4253113567829132,3.000730037689209
0.0,5.0,-0.7257964611053467,-1.1249752044677734,-0.04800622537732124,-1.1318711042404175,2.28190016746521,0.6895266771316528,0.19042058289051056,-0.6495687365531921,0.3490270674228668,0.08936186134815216,1.2267612218856812,0.43972843885421753,-1.2483279705047607,-0.8120015859603882,-0.1968500018119812,-0.6549390554428101,-1.3774300813674927,0.5834803581237793,0.9702069759368896,-1.0969395637512207,0.7820485830307007,-1.3841311931610107,-1.1897670030593872,0.09524480998516083,0.48279324173927307,-0.843191921710968,0.6359168291091919,-0.6100538372993469,-0.3863174319267273,-1.3843108415603638,1.9123376607894897,0.5239742398262024,2.7278757095336914,-0.8866074085235596,-2.2391302585601807,0.17255687713623047,-0.15374936163425446,-1.6971594095230103,-1.3740694522857666,-1.662288784980774,1.0684171915054321,-0.9281759858131409,0.3981352746486664,1.3588188886642456,-0.5548421144485474,-0.3009793162345886,-2.6712687015533447,0.3614852726459503,-0.3376202881336212,-0.6692880392074585,0.026799947023391724,-0.05644111707806587,-1.2663531303405762,0.1941571831703186,1.631949782371521,1.4414173364639282,-1.5121535062789917,-2.055455446243286,-0.6126042008399963,-0.8201754689216614,0.07324720174074173,0.5972779393196106,1.3828328847885132,0.1717073768377304,-1.4673517942428589,1.9336127042770386,-1.5209065675735474,0.18348412215709686,0.15302354097366333,0.5725458860397339,-0.666107177734375,-1.5270442962646484,-0.36513808369636536,-0.8659476637840271,-0.1376233994960785,-0.13504616916179657,-0.6215208768844604,-0.09344145655632019,-0.8335536122322083,2.2821569442749023,-0.5449381470680237,1.2990163564682007,-1.2222710847854614,0.4757504165172577,1.6746842861175537,-0.3049609661102295,-1.55489981174469,1.7309966087341309,2.1342172622680664,0.44816142320632935,-0.07991115003824234,-0.764123260974884,1.4258393049240112,1.7230522632598877,0.43052560091018677,-1.0890111923217773,-0.41857171058654785,-0.40065279603004456,-0.7687819600105286,0.24346448481082916,-0.3244445323944092,-1.7840584516525269,1.9617592096328735,-0.11696957796812057,0.434586763381958,-1.0940765142440796,1.0316417217254639,0.37784990668296814,-0.5131798386573792,0.7014331221580505,-0.4554452896118164,-0.00745537132024765,-0.27512484788894653,-0.4456560015678406,-0.25947824120521545,0.28577521443367004,0.6078598499298096,0.5758047103881836,-0.1045808419585228,-0.5060770511627197,-0.46733689308166504,1.518196940422058,2.162443161010742,1.6535649299621582,1.0933040380477905,-0.8145619630813599,-0.16749587655067444,2.4182021617889404
0.0,6.0,0.09516710788011551,-0.7465157508850098,0.8165486454963684,-0.09028982371091843,0.5615547299385071,0.5884079337120056,0.6961027979850769,-1.294978141784668,-0.20771071314811707,-0.25737103819847107,1.508758783340454,-0.02885049395263195,-0.21630539000034332,-0.9308251142501831,-0.2200862467288971,-0.343542218208313,-1.183519959449768,-0.569203794002533,0.006858408451080322,-0.6225903630256653,0.42235270142555237,-0.8629967570304871,-0.8734873533248901,0.4604164958000183,0.8388034701347351,0.4121767282485962,1.1643038988113403,0.4636465907096863,1.3887434005737305,-0.9761082530021667,1.7890129089355469,0.9724435806274414,1.8892202377319336,-0.7792096734046936,-2.23396372795105,-0.5296987891197205,0.6985294818878174,-1.3950774669647217,-0.09209702908992767,-1.3866617679595947,0.7304548621177673,-0.07583919912576675,0.9665061235427856,-0.3442356288433075,-1.725443720817566,0.6161818504333496,-2.023667573928833,-0.7155214548110962,-1.1186833381652832,0.021303707733750343,1.0214799642562866,0.6678767204284668,0.12090033292770386,0.632914125919342,1.4251207113265991,2.2982535362243652,-0.8313449025154114,-1.312220573425293,-0.21164776384830475,-0.1667327582836151,-0.22910550236701965,-0.3887166976928711,1.9253311157226562,0.9291812777519226,-1.120202898979187,1.954189419746399,-0.09475620836019516,0.11544085294008255,-0.9662030339241028,1.1098415851593018,0.08463893830776215,-1.0560122728347778,0.6932926774024963,-0.9284735321998596,0.28758347034454346,1.0437073707580566,-0.9453607797622681,0.9949457049369812,-1.2312254905700684,1.6484733819961548,-0.3864745795726776,1.7706385850906372,-0.5870179533958435,0.011066572740674019,1.3597313165664673,-0.5991119146347046,-1.7624191045761108,1.108659267425537,1.6335283517837524,-0.7583956718444824,0.08406180143356323,-1.3372260332107544,1.2419979572296143,1.1046546697616577,1.0051571130752563,-0.13733325898647308,-1.1370280981063843,-0.3414609432220459,-0.4888368844985962,-1.894280195236206,-0.25709256529808044,-1.460010290145874,2.133901596069336,0.0623953640460968,0.1145249530673027,0.10467155277729034,0.6602555513381958,0.8079195022583008,0.05177050828933716,0.6587284207344055,-0.4202705919742584,1.0425207614898682,0.18588022887706757,-0.7960427403450012,0.3692130446434021,0.3672683835029602,-0.12153256684541702,0.07627810537815094,-0.5364950299263,-0.892090916633606,0.5446006059646606,-0.6211414337158203,3.5725741386413574,0.7032420039176941,1.2489322423934937,-0.25625094771385193,0.6881778240203857,2.1895153522491455
0.0,7.0,-0.24988529086112976,-0.6064801216125488,-1.02935791015625,-0.04360385239124298,0.5667319893836975,0.6919439435005188,0.4032028317451477,-0.4206012785434723,-0.9485387206077576,0.4215709865093231,0.7778539061546326,0.21220307052135468,-0.522697389125824,-1.1512954235076904,0.03131416440010071,-1.2746740579605103,-1.2930822372436523,-0.8102706670761108,0.43496808409690857,-1.2624566555023193,0.5718955993652344,-1.1898452043533325,0.13448286056518555,0.4881215989589691,0.7335012555122375,-0.7092032432556152,0.9893940687179565,-0.1686275750398636,-0.09087860584259033,-1.4078465700149536,1.239512324333191,0.3532129228115082,2.122128486633301,0.043097175657749176,-0.9164706468582153,-0.23849867284297943,0.47215020656585693,-1.470180869102478,-0.37434422969818115,-1.074768304824829,1.008849859237671,-0.027383435517549515,0.024017468094825745,-0.02950868010520935,-0.9803305268287659,-0.007538445293903351,-1.967679738998413,0.28351032733917236,-0.29906249046325684,-0.45150822401046753,-0.8408210873603821,1.1868131160736084,0.42886534333229065,0.5204460620880127,1.039594292640686,3.423485517501831,-0.9664732217788696,-1.797200083732605,-0.19973765313625336,-1.1453509330749512,-0.43252289295196533,-0.043390095233917236,1.2444250583648682,0.055951714515686035,-1.1389203071594238,1.136775255203247,-0.6340001821517944,0.4872209131717682,-1.31195867061615,0.6504544019699097,0.3237925171852112,-0.47631582617759705,0.2797033488750458,-1.513675570487976,0.5046191811561584,-0.6332374811172485,-0.5678853988647461,0.6150078177452087,-1.7078771591186523,1.0215840339660645,0.3271847665309906,1.180115818977356,-1.1042426824569702,-0.24360589683055878,1.928470492362976,-0.30094853043556213,-2.4283134937286377,1.2637748718261719,1.7613182067871094,0.054690275341272354,-0.47747549414634705,-1.5033818483352661,0.8216539025306702,1.6455583572387695,1.0751543045043945,-0.5778121948242188,-0.012990297749638557,-0.5843554139137268,-0.081863172352314,0.23121756315231323,0.06612004339694977,-1.4948559999465942,1.9420121908187866,0.85288405418396,0.35799315571784973,-0.020638974383473396,1.4704355001449585,0.3302474021911621,-0.3698770999908447,0.37471452355384827,-0.41829752922058105,1.0956696271896362,-0.14816561341285706,-0.12831342220306396,-0.10643752664327621,-0.19364330172538757,-0.3142109513282776,0.1680649220943451,0.4640725553035736,-0.5127488970756531,0.6656202077865601,-0.4767528474330902,2.21624755859375,0.7077008485794067,0.6842038035392761,0.07877784222364426,0.9517255425453186,2.7898378372192383
0.0,8.0,-0.7234722375869751,-0.4433857500553131,-0.6166555285453796,-0.29917579889297485,1.9213621616363525,0.07389199733734131,0.5927640199661255,-0.6115092635154724,0.048379234969615936,1.319401741027832,1.769126534461975,-0.8036679625511169,-0.8833625912666321,-0.771757960319519,0.3723011016845703,0.009561479091644287,-1.5119292736053467,-1.6578980684280396,0.03226631507277489,-1.475677251815796,0.2254149317741394,-0.8921669125556946,-0.4332604706287384,1.713144302368164,1.4632940292358398,0.4115575850009918,2.066418409347534,0.18467140197753906,-0.09828454256057739,-1.4809858798980713,1.060544490814209,1.483269453048706,1.9122755527496338,-0.2346782386302948,-0.75992751121521,-0.503220796585083,0.7640244960784912,-0.6775973439216614,0.5761241316795349,-1.0233755111694336,0.34294283390045166,-0.8583196997642517,-0.0012652426958084106,0.1822178065776825,-1.9889906644821167,0.2756044268608093,-2.7410943508148193,0.13488391041755676,-0.13287101686000824,0.4990623891353607,0.424000084400177,1.0770244598388672,0.19167104363441467,0.6444187164306641,1.3450146913528442,1.879209280014038,-0.4828493893146515,-2.296372413635254,-0.8060414791107178,-0.38048598170280457,-0.5248953104019165,0.09325264394283295,0.346041202545166,-0.058646637946367264,-0.8650473356246948,0.751932680606842,-1.3801624774932861,0.2768312394618988,-0.18781408667564392,0.6760790348052979,-0.3629796504974365,-1.3799148797988892,-0.11110715568065643,-0.34301257133483887,-0.21357157826423645,-0.0005616322159767151,-0.09911713004112244,0.3048473298549652,-1.3913623094558716,1.5050643682479858,-0.13528235256671906,1.5641998052597046,-0.309872031211853,0.22347009181976318,1.5849504470825195,0.08752170205116272,-1.0135855674743652,1.6408156156539917,1.31521475315094,-0.09345392882823944,-0.44106826186180115,-1.295886516571045,1.6396044492721558,1.3881049156188965,2.02895450592041,-0.10078160464763641,-0.5494051575660706,0.3468545377254486,-1.3737881183624268,-1.0116537809371948,-0.5070036053657532,-2.269155502319336,0.7606930136680603,-0.27147558331489563,0.04244860261678696,-0.8616713881492615,1.38142991065979,0.636560320854187,0.46082842350006104,0.3047008812427521,-0.10627883672714233,-0.6573431491851807,0.15749266743659973,-0.605243980884552,-0.15137696266174316,0.3040314316749573,0.808300256729126,0.1233687773346901,0.2524031102657318,0.08509135246276855,0.6337624192237854,-0.4975150525569916,2.0100901126861572,0.7253372073173523,0.9300860166549683,0.1396682858467102,0.9415088295936584,2.661416530609131
0.0,9.0,-0.6568751335144043,-1.1715734004974365,-2.419112205505371,0.05452389270067215,2.046840190887451,-0.26565247774124146,-0.18115586042404175,-1.42494797706604,-1.3191845417022705,0.34407782554626465,0.4886229634284973,-0.06206444650888443,-0.35905295610427856,-1.0172972679138184,1.62575101852417,-0.5702733993530273,-0.32776111364364624,-0.6317435503005981,1.2050235271453857,-1.050919532775879,0.7954989671707153,-1.2656528949737549,0.8845092058181763,0.4177384674549103,1.084651231765747,-0.1062064841389656,0.3471217155456543,-0.6319515109062195,1.0606491565704346,-0.5290128588676453,1.8698704242706299,0.13022276759147644,2.575711965560913,0.2691074311733246,-0.8703804016113281,-0.14136789739131927,0.0027106180787086487,-0.24832582473754883,-0.8695381879806519,-2.149073362350464,0.2474798709154129,0.38206151127815247,-0.8110332489013672,0.3556694984436035,-1.230196237564087,-0.1317712962627411,-1.2307186126708984,-0.03154542297124863,-0.1124989464879036,0.2757002115249634,-0.3541812300682068,0.5693828463554382,-1.1325697898864746,0.5236638784408569,1.7288576364517212,1.1602702140808105,-1.5092437267303467,-1.281939148902893,-0.6416559219360352,-0.12485052645206451,-0.12703140079975128,-0.7412628531455994,1.351169228553772,-1.211670994758606,-2.1108005046844482,0.6472349166870117,-1.6120822429656982,1.015299677848816,0.19574329257011414,0.8587422370910645,0.20233698189258575,-1.9805270433425903,-1.2471492290496826,-1.8283894062042236,0.5655730366706848,0.45098409056663513,-0.20401111245155334,-0.2044825404882431,-1.100685954093933,0.3986142873764038,-0.3119177520275116,1.8959996700286865,-1.0624170303344727,0.4813041388988495,0.9951106309890747,1.6016504764556885,-1.7793104648590088,1.5894047021865845,1.288467526435852,-0.80020672082901,0.9870596528053284,-0.8783734440803528,1.824866533279419,0.9168756604194641,0.7858484387397766,-0.10367470234632492,-0.5007634162902832,-0.04953531175851822,-1.319779396057129,0.29377713799476624,-0.7075810432434082,-1.0442380905151367,2.011751651763916,0.1504615694284439,1.0383156538009644,-1.6241884231567383,1.663650631904602,0.25984030961990356,-0.20874209702014923,0.3652002215385437,-2.656554698944092,0.45760124921798706,-0.8469840288162231,-1.1336508989334106,0.026205826550722122,-1.6364892721176147,-0.8290003538131714,-0.24637576937675476,0.6564656496047974,-0.3444155156612396,0.3115677833557129,0.8793882131576538,2.2810113430023193,0.551018238067627,1.8342324495315552,-0.8041165471076965,0.11646228283643723,3.243755578994751
